customer_id,full_name,national_id_hash,passport_id_hash,date_of_birth,birth_country,birth_city,nationality,residency_country,residency_city,phone_number,email,occupation,employer_name,onboarding_date,account_open_date,account_status,kyc_level,customer_type,monthly_income_try,current_debt_try,pep_flag,sanctions_flag,watchlist_flag
C000739,Elif Aksoy,1db61b6384f0311fd7ae,b53f857cd6ab6c8e79ba,1995-11-06,TR,Gaziantep,TR,TR,Ankara,+905916800708,elif.aksoy.482@mail.com,Accountant,Nova Enerji Holding,2021-09-03,2021-09-09,ACTIVE,STANDARD,INDIVIDUAL,86139,508787,0,0,0
C000740,Veli Arslan,2161f4f0ac9bb144c4b7,c55976e5d37a887b5ad4,1973-01-17,TR,Bursa,TR,TR,Istanbul,+905223612445,veli.arslan.963@mail.com,Nurse,Mavi Danismanlik Grup,2018-05-23,2018-06-02,ACTIVE,STANDARD,INDIVIDUAL,46506,37407,0,0,0
C000741,Can Aslan,4d961fad540c54ff0104,3fdddf86efbce4ce1bd3,1973-03-23,TR,Konya,TR,TR,Konya,+905677802359,can.aslan.379@mail.com,Teacher,Nova Lojistik Holding,2021-11-25,2022-01-01,ACTIVE,ENHANCED,INDIVIDUAL,28639,170731,0,0,0
C000742,Derya Kilic,99dea62fd67289edce45,e60d1887dd4da486421d,1974-06-26,TR,Kayseri,TR,TR,Konya,+905236694737,derya.kilic.482@mail.com,Freelancer,Mavi Teknoloji Grup,2018-10-28,2018-11-06,DORMANT,STANDARD,INDIVIDUAL,48113,39817,0,0,0
C000743,Mert Karaca,64a76c0f177937bfa141,f0581da71d90cdf7492f,1998-02-20,TR,Istanbul,TR,TR,Trabzon,+905236912076,mert.karaca.199@mail.com,Teacher,Zen Enerji Grup,2020-04-11,2020-04-28,ACTIVE,ENHANCED,INDIVIDUAL,31735,108631,0,0,0
C000744,Yusuf Arslan,1ed6f27869ac767a5c28,6963be5eb8c375a40980,1994-03-25,TR,Kayseri,TR,TR,Trabzon,+905875588148,yusuf.arslan.99@mail.com,Freelancer,Mavi Danismanlik AS,2022-10-15,2022-11-29,ACTIVE,STANDARD,INDIVIDUAL,84169,559657,0,0,0
C000745,Ayse Aksoy,b6d7adab2a120b26cc9e,6a4924060f0eac4fa370,1994-02-27,TR,Ankara,TR,TR,Kayseri,+905972822909,ayse.aksoy.915@mail.com,Accountant,Zen Saglik Grup,2024-02-14,2024-03-24,ACTIVE,ENHANCED,INDIVIDUAL,63514,382551,0,0,0
C000746,Nadia Brown,a1de9332a79f42c0a909,cad1c1cfb5cef1b9e402,1960-01-06,AE,Dubai,AZ,AZ,Baku,+994695445911,nadia.brown.948@mail.com,Software Engineer,Delta Yazilim Grup,2020-10-02,2020-10-04,ACTIVE,BASIC,INDIVIDUAL,112796,615866,0,0,0
C000747,Mia Wilson,a863e09d24e00cfba240,76e93120f936c63f06aa,1969-03-20,DE,Berlin,NL,NL,Amsterdam,+927292211667,mia.wilson.370@mail.com,Freelancer,Liman Teknoloji Holding,2023-06-05,2023-07-04,ACTIVE,ENHANCED,INDIVIDUAL,68245,357838,0,0,0
C000748,Mark Taylor,5ee062061a8621b20ce9,af107b6126d3d0b044ca,2000-11-07,NL,Amsterdam,DE,TR,Bursa,+905285229267,mark.taylor.901@mail.com,Sales Specialist,Nova Insaat Ltd,2023-01-25,2023-02-23,ACTIVE,STANDARD,INDIVIDUAL,67584,185498,0,0,0
C000749,Sofia Khan,416a8f38e8eafbe2bf9f,f6351935511b0c24e707,1968-10-20,DE,Berlin,AE,TR,Bursa,+905977859273,sofia.khan.904@mail.com,Small Business Owner,Anadolu Lojistik AS,2019-03-12,2019-04-13,ACTIVE,STANDARD,INDIVIDUAL,116059,752354,0,0,0
C000750,Elif Kaya,2da5a03e610cf5c254d7,69203dc70567321a7d07,2004-05-09,TR,Konya,TR,TR,Istanbul,+905618117365,elif.kaya.449@mail.com,Small Business Owner,Nova Enerji Grup,2024-01-20,2024-02-12,ACTIVE,BASIC,INDIVIDUAL,116648,380414,0,0,0
C000751,Mark Schmidt,cf7be321e15fe10cb184,e00a095b7f99df08e86d,1960-01-09,GB,London,AE,AE,Dubai,+495597099490,mark.schmidt.778@mail.com,Teacher,Nova Lojistik Holding,2024-03-13,2024-04-08,ACTIVE,BASIC,INDIVIDUAL,37050,80209,0,0,0
C000752,Kerem Celik,fbe30cc06d4340c4b425,74eeed2193e883788f13,1977-07-28,TR,Konya,TR,TR,Konya,+905309065410,kerem.celik.342@mail.com,Accountant,Global Saglik Ltd,2020-12-07,2021-01-26,ACTIVE,STANDARD,INDIVIDUAL,51469,84556,0,0,0
C000753,Ece Karaca,31f2a015a5d49f110bba,a0c18c409929a3f6a0c0,1974-10-26,TR,Antalya,TR,TR,Gaziantep,+905863083954,ece.karaca.883@mail.com,Freelancer,Atlas Danismanlik Ltd,2024-11-10,2024-12-07,ACTIVE,STANDARD,INDIVIDUAL,37977,212740,0,0,0
C000754,Elena Martin,95ce668c343301c13033,4030f8a392fb8d8c9b6e,1979-10-12,GB,London,AZ,TR,Istanbul,+905918233032,elena.martin.463@mail.com,Sales Specialist,Nova Danismanlik AS,2019-11-24,2020-01-13,ACTIVE,STANDARD,INDIVIDUAL,61476,196187,0,0,0
C000755,Buse Bulut,88dfefb94a6a2f9ed4c7,5308502ae1604e1108d9,1999-02-11,TR,Konya,TR,TR,Antalya,+905619105315,buse.bulut.391@mail.com,Nurse,Liman Enerji Holding,2022-07-23,2022-09-07,ACTIVE,STANDARD,INDIVIDUAL,77134,414084,0,0,0
C000756,Veli Dogan,60d5791b189d84b13581,41bf91874572210542dd,2001-06-18,TR,Antalya,TR,TR,Adana,+905225308002,veli.dogan.300@mail.com,Teacher,Atlas Yazilim AS,2024-02-15,2024-03-05,ACTIVE,STANDARD,INDIVIDUAL,37529,66531,0,0,0
C000757,Ceren Sahin,aa06662a144e06adf68d,ee2f5023ddca3cbf52b1,1976-09-26,TR,Bursa,TR,TR,Gaziantep,+905324379757,ceren.sahin.499@mail.com,Accountant,Liman Enerji Grup,2024-05-25,2024-06-18,ACTIVE,ENHANCED,INDIVIDUAL,80960,13158,0,0,0
C000758,Deniz Polat,938bdad565ff5203bd09,d03deec7172448b37628,1993-12-13,TR,Ankara,TR,TR,Gaziantep,+905512270575,deniz.polat.515@mail.com,Sales Specialist,Liman Insaat Grup,2022-02-12,2022-02-20,ACTIVE,STANDARD,INDIVIDUAL,35824,60317,0,0,0
C000759,Can Celik,8c12bcb141ab89e4b446,d13de7712c158c257fc0,1987-03-10,TR,Ankara,TR,TR,Adana,+905038183033,can.celik.763@mail.com,Software Engineer,Atlas Ticaret AS,2020-02-20,2020-02-28,ACTIVE,STANDARD,INDIVIDUAL,92166,619855,0,0,0
C000760,Nadia Garcia,eae47e03be16615c01dc,b5ccd7342d4a85c934e5,1967-05-28,DE,Berlin,NL,TR,Istanbul,+905967369691,nadia.garcia.497@mail.com,Accountant,Atlas Lojistik Ltd,2021-03-03,2021-05-01,ACTIVE,BASIC,INDIVIDUAL,71193,471765,0,0,0
C000761,Elena Ivanov,ebad278ec206c6daec16,a59b08a14af435c6494d,1967-02-26,RU,Moscow,DE,DE,Munich,+491574879177,elena.ivanov.711@mail.com,Doctor,Zen Insaat Grup,2020-06-06,2020-07-28,ACTIVE,STANDARD,INDIVIDUAL,212014,322506,0,0,0
C000762,Yusuf Yildiz,97bb6779e923b3c6947e,848b4874913c39285759,1978-07-26,TR,Gaziantep,TR,TR,Gaziantep,+905944762980,yusuf.yildiz.331@mail.com,Doctor,Global Enerji Grup,2023-12-02,2023-12-14,ACTIVE,ENHANCED,INDIVIDUAL,141626,88054,0,0,0
C000763,Veli Demir,052b61adc4e1816a387a,ec9de9d7f63bab1e4d0b,1998-06-25,TR,Istanbul,TR,TR,Istanbul,+905139010930,veli.demir.780@mail.com,Software Engineer,Anadolu Teknoloji Holding,2021-11-16,2022-01-11,DORMANT,STANDARD,INDIVIDUAL,85778,236020,0,0,0
C000764,Fatma Dogan,6bd67a260c3100a61cb4,c6f0628b384c3819ab93,2002-03-07,TR,Ankara,TR,TR,Adana,+905404895581,fatma.dogan.297@mail.com,Accountant,Global Danismanlik Ltd,2024-01-07,2024-01-11,ACTIVE,ENHANCED,INDIVIDUAL,70871,65866,0,0,0
C000765,Liam Kowalski,8bc7eaf212887a2d6274,61e0cc571b08b5fd4f0d,1975-03-10,AZ,Baku,AE,AE,Dubai,+866941377196,liam.kowalski.475@mail.com,Small Business Owner,Anadolu Insaat Grup,2024-06-19,2024-07-12,ACTIVE,STANDARD,INDIVIDUAL,149152,590548,0,0,0
C000766,Deniz Aslan,df5632be7f6b0e2e71eb,21d56c1a119c2651b7dc,2001-09-07,TR,Izmir,TR,TR,Izmir,+905211912215,deniz.aslan.375@mail.com,Software Engineer,Nova Saglik Holding,2024-11-25,2025-01-13,ACTIVE,BASIC,INDIVIDUAL,92520,366533,0,0,0
C000767,Asli Arslan,0ffd20773e6cb806beff,6f1251ffa58250e2e1e8,2003-06-05,TR,Kayseri,TR,TR,Gaziantep,+905376199969,asli.arslan.799@mail.com,Doctor,Mavi Enerji Ltd,2021-07-04,2021-08-11,ACTIVE,ENHANCED,INDIVIDUAL,121383,701819,0,0,0
C000768,Ece Dogan,5feacdb2ab88db73f7c7,a939be21b6e3f3e3e594,1981-02-24,TR,Antalya,TR,TR,Bursa,+905608480857,ece.dogan.665@mail.com,Student,Anadolu Teknoloji AS,2018-09-02,2018-10-01,ACTIVE,STANDARD,INDIVIDUAL,18522,28416,0,0,0
C000769,Mert Aydin,5aa0a8d3b20fad1a15b8,2cca999f121993fee7b1,2004-12-03,TR,Trabzon,TR,TR,Ankara,+905544696453,mert.aydin.408@mail.com,Sales Specialist,Global Lojistik AS,2019-05-12,2019-06-28,ACTIVE,BASIC,INDIVIDUAL,59899,298522,0,0,0
C000770,Emir Acar,56517b1b1ded44818548,17c1adc1aef68cf97432,1997-07-27,TR,Gaziantep,TR,TR,Istanbul,+905754544395,emir.acar.148@mail.com,Nurse,Mavi Saglik AS,2020-05-18,2020-07-16,REVIEW,STANDARD,INDIVIDUAL,74760,393962,0,0,0
C000771,Mehmet Karaca,156e54092804d27a269b,62588f83415db79ae944,1963-10-15,TR,Trabzon,TR,TR,Gaziantep,+905082237229,mehmet.karaca.719@mail.com,Accountant,Global Saglik AS,2023-12-27,2024-01-13,ACTIVE,STANDARD,INDIVIDUAL,79413,457223,0,0,0
C000772,Ali Aydin,f2cace87181cbfc45a30,0d98e9bc3f3e8ff75fc0,1988-08-13,TR,Bursa,TR,TR,Izmir,+905833510292,ali.aydin.871@mail.com,Teacher,Zen Ticaret Ltd,2023-04-04,2023-04-10,ACTIVE,STANDARD,INDIVIDUAL,58956,405748,0,0,0
C000773,Ahmet Kaya,389ca90d290870334b7a,a65b98e796c53206f276,1989-09-15,TR,Trabzon,TR,TR,Kayseri,+905984532452,ahmet.kaya.235@mail.com,Doctor,Anadolu Saglik Ltd,2021-12-17,2021-12-22,ACTIVE,BASIC,INDIVIDUAL,103609,356535,0,0,0
C000774,Ayse Ucar,69fd65898955a2caec82,b30c1f3921e5259562fb,1983-03-21,TR,Konya,TR,TR,Kayseri,+905554130813,ayse.ucar.419@mail.com,Retired,Global Ticaret AS,2022-02-01,2022-03-02,ACTIVE,STANDARD,INDIVIDUAL,16179,77108,0,0,0
C000775,Mia Ivanov,a8c83c079f9097733cc5,e187c611745a415c0929,1985-04-05,GB,Manchester,NL,NL,Amsterdam,+815246117660,mia.ivanov.314@mail.com,Small Business Owner,Global Ticaret AS,2018-09-07,2018-09-07,ACTIVE,STANDARD,INDIVIDUAL,85131,471832,0,0,0
C000776,Zeynep Kaya,d97f69207652cd85833b,7cdd99ee477c83707b76,1990-03-18,TR,Antalya,TR,TR,Kayseri,+905832171011,zeynep.kaya.631@mail.com,Freelancer,Anadolu Enerji Ltd,2019-06-26,2019-07-03,ACTIVE,BASIC,INDIVIDUAL,98411,297451,0,0,0
C000777,Ivan Johnson,d094e27526ae5f2b46bd,dcacb89990d9517056e8,1995-09-01,DE,Munich,RU,RU,Moscow,+596815046023,ivan.johnson.219@mail.com,Freelancer,Mavi Saglik Ltd,2022-01-08,2022-02-07,ACTIVE,STANDARD,INDIVIDUAL,95421,242014,0,0,0
C000778,Mert Bulut,53ed6833c9bc42aea280,563e8c4822f9e5392f81,1982-06-17,TR,Konya,TR,TR,Konya,+905507534228,mert.bulut.883@mail.com,Doctor,Nova Teknoloji Holding,2022-10-25,2022-11-29,ACTIVE,ENHANCED,INDIVIDUAL,166673,864772,0,0,0
C000779,Yusuf Bulut,6a35a6d932a8d09f5e5a,e777cea968e32b761753,1967-04-03,TR,Ankara,TR,TR,Antalya,+905804831180,yusuf.bulut.253@mail.com,Teacher,Nova Lojistik Ltd,2020-05-28,2020-06-20,ACTIVE,STANDARD,INDIVIDUAL,33840,73598,0,0,0
C000780,Mia Hussein,fe13f4f56c47b6080fea,a387b887d7ed2bca6a66,1978-04-13,DE,Munich,DE,DE,Munich,+491624612393,mia.hussein.452@mail.com,Accountant,Anadolu Yazilim Ltd,2021-10-12,2021-12-02,ACTIVE,BASIC,INDIVIDUAL,69266,147356,0,0,0
C000781,Zeynep Yildiz,0dce391f6244b93197a9,0088d7eff5bdefd94cb7,2001-02-10,TR,Ankara,TR,TR,Kayseri,+905105388146,zeynep.yildiz.251@mail.com,Student,Global Teknoloji Holding,2021-05-28,2021-06-25,ACTIVE,STANDARD,INDIVIDUAL,8374,44665,0,0,0
C000782,Omer Yilmaz,0dd0767ac01989164a41,e90b78bef49b586048fb,1967-05-23,TR,Istanbul,TR,TR,Antalya,+905162460019,omer.yilmaz.92@mail.com,Doctor,Global Teknoloji Grup,2019-01-12,2019-02-15,ACTIVE,ENHANCED,INDIVIDUAL,199293,232384,0,0,0
C000783,Kerem Aydin,e4128f9fd47ac632bb53,2cbd7ed85c252f9e245b,2002-09-02,TR,Kayseri,TR,TR,Istanbul,+905979773528,kerem.aydin.875@mail.com,Sales Specialist,Nova Ticaret Ltd,2024-02-01,2024-03-18,DORMANT,BASIC,INDIVIDUAL,74780,252060,0,0,0
C000784,Ahmet Aydin,159732257d9e2ea88e0d,578ab560391475d24901,1970-06-14,TR,Istanbul,TR,TR,Antalya,+905519622226,ahmet.aydin.735@mail.com,Freelancer,Anadolu Danismanlik Ltd,2018-02-27,2018-04-16,ACTIVE,STANDARD,INDIVIDUAL,77460,367713,0,0,0
C000785,Ece Aslan,7a50d1efecd21ed0671f,ee085962e8d0ed43b6e3,1980-11-22,TR,Istanbul,TR,TR,Antalya,+905814399806,ece.aslan.187@mail.com,Freelancer,Atlas Ticaret Holding,2020-11-01,2020-11-23,ACTIVE,ENHANCED,INDIVIDUAL,100711,97672,0,0,0
C000786,Deniz Celik,0c61af44f00699e6ac0e,ff485d37d37a30926d45,1988-04-19,TR,Bursa,TR,TR,Antalya,+905632852397,deniz.celik.226@mail.com,Doctor,Nova Yazilim Grup,2018-06-04,2018-07-31,ACTIVE,BASIC,INDIVIDUAL,90155,289424,0,0,0
C000787,Asli Yildiz,f575767e301b413c9c20,867f5d7d4efe811431b8,1979-06-02,TR,Konya,TR,TR,Trabzon,+905192964284,asli.yildiz.473@mail.com,Software Engineer,Atlas Yazilim Holding,2023-06-17,2023-07-18,ACTIVE,STANDARD,INDIVIDUAL,125932,682491,0,0,0
C000788,Ahmet Ucar,b54440fae60a0fd5a2ea,063a2681b166aa92828f,1962-03-17,TR,Ankara,TR,TR,Istanbul,+905136725836,ahmet.ucar.119@mail.com,Doctor,Zen Danismanlik Holding,2024-11-04,2024-11-10,ACTIVE,BASIC,INDIVIDUAL,207539,493070,0,0,0
C000789,Yusuf Kilic,b3708b9d79003e44a0de,a5197e8796096eef9b83,1987-05-06,TR,Konya,TR,TR,Trabzon,+905195625925,yusuf.kilic.813@mail.com,Retired,Global Ticaret AS,2024-10-04,2024-10-26,ACTIVE,STANDARD,INDIVIDUAL,30024,107787,0,0,0
C000790,Asli Kilic,23320fbf52159d63c2e7,60524cea862402d58770,1958-05-21,TR,Istanbul,TR,TR,Gaziantep,+905582829918,asli.kilic.210@mail.com,Teacher,Delta Saglik Holding,2020-12-25,2021-01-04,ACTIVE,STANDARD,INDIVIDUAL,49375,186945,0,0,0
C000791,Ali Aydin,43909562f5089281f947,8b123f6144b57be0608c,1965-03-22,TR,Kayseri,TR,TR,Izmir,+905591740169,ali.aydin.102@mail.com,Nurse,Mavi Ticaret Grup,2020-03-10,2020-03-31,ACTIVE,STANDARD,INDIVIDUAL,60795,75075,0,0,0
C000792,Julia Taylor,51e0ae20811ce2749daf,be55619df38cf964f103,1970-07-16,QA,Doha,RU,TR,Trabzon,+905947015755,julia.taylor.400@mail.com,Student,Zen Lojistik AS,2021-11-10,2021-12-17,ACTIVE,BASIC,INDIVIDUAL,11024,50928,0,0,0
C000793,Derya Bulut,c7e8549fea949b50b371,38906d8a6c665282616a,1967-09-22,TR,Trabzon,TR,TR,Kayseri,+905677019543,derya.bulut.419@mail.com,Sales Specialist,Mavi Insaat Grup,2019-05-24,2019-07-19,ACTIVE,STANDARD,INDIVIDUAL,57739,104607,0,0,0
C000794,Ahmet Aksoy,8ab477e466961a230b20,f70f637c32b4ed4342b5,1963-02-08,TR,Antalya,TR,TR,Izmir,+905677147929,ahmet.aksoy.449@mail.com,Freelancer,Mavi Lojistik Ltd,2019-05-27,2019-06-23,ACTIVE,STANDARD,INDIVIDUAL,89624,195165,0,0,0
C000795,Elif Arslan,3d612af3da63e0cd44ee,27de01a2f5c0a31e708e,1993-03-04,TR,Kayseri,TR,TR,Antalya,+905416936594,elif.arslan.765@mail.com,Nurse,Global Teknoloji AS,2024-06-22,2024-08-14,ACTIVE,BASIC,INDIVIDUAL,76338,418244,0,0,0
C000796,Emma Muller,8c18bf3ffd524d2ab774,3f7948b9e6dfb4bd6714,1984-03-01,AZ,Baku,GB,GB,London,+447687938942,emma.muller.97@mail.com,Student,Liman Ticaret AS,2018-04-18,2018-06-13,ACTIVE,STANDARD,INDIVIDUAL,19719,122016,0,0,0
C000797,Julia Schmidt,cd0c46d159bfb54a4683,7f3afd804249a5505391,1995-11-11,NL,Amsterdam,DE,TR,Trabzon,+905111017467,julia.schmidt.410@mail.com,Doctor,Anadolu Yazilim Holding,2024-06-10,2024-07-22,ACTIVE,STANDARD,INDIVIDUAL,132707,860951,0,0,0
C000798,Zeynep Acar,e693a1d2e2d755a9d99b,eed3f49a0089e45b427c,1998-07-14,TR,Konya,TR,TR,Antalya,+905162952515,zeynep.acar.305@mail.com,Accountant,Delta Ticaret Ltd,2024-06-01,2024-06-19,ACTIVE,ENHANCED,INDIVIDUAL,63898,346830,0,0,0
C000799,Hassan Lopez,5c6a3940e50253725f95,a0da6cbde7162b6687f1,1961-05-18,GB,London,NL,TR,Konya,+905829391549,hassan.lopez.841@mail.com,Small Business Owner,Zen Lojistik AS,2018-08-17,2018-08-25,ACTIVE,STANDARD,INDIVIDUAL,176072,974052,0,0,0
C000800,Emir Polat,a1ae354be37e7a9e1998,081ffb49736519602cd3,1983-03-08,TR,Adana,TR,TR,Antalya,+905895793127,emir.polat.504@mail.com,Doctor,Liman Lojistik Grup,2020-03-03,2020-04-03,ACTIVE,STANDARD,INDIVIDUAL,145997,262469,0,0,0
C000801,Sara Garcia,0bcd9035aabd26d8e80d,c8dd37e52d4a47c00fa1,1963-08-06,DE,Munich,DE,TR,Konya,+905905582438,sara.garcia.708@mail.com,Small Business Owner,Anadolu Ticaret Grup,2021-10-12,2021-11-12,ACTIVE,STANDARD,INDIVIDUAL,83759,1255,0,0,0
C000802,Anna Lopez,ee183826b7b2b8ac6b74,ec2a06d86be30804ac8d,1981-06-06,GB,Manchester,RU,RU,Moscow,+749137351316,anna.lopez.879@mail.com,Doctor,Zen Saglik Ltd,2020-04-02,2020-04-25,ACTIVE,BASIC,INDIVIDUAL,121657,574750,0,0,0
C000803,Kerem Karaca,7e1933659a1e13fe0a0b,c98ee25151b7c3491127,1994-07-28,TR,Kayseri,TR,TR,Adana,+905108621425,kerem.karaca.41@mail.com,Retired,Mavi Teknoloji Grup,2020-12-25,2021-01-20,ACTIVE,ENHANCED,INDIVIDUAL,18673,71076,0,0,0
C000804,Asli Ucar,2bc305cc3b7277370cf2,c504bd844f86a6772e96,1965-08-26,TR,Adana,TR,TR,Antalya,+905127651090,asli.ucar.563@mail.com,Accountant,Anadolu Ticaret Grup,2019-06-26,2019-08-23,ACTIVE,ENHANCED,INDIVIDUAL,54006,303274,0,0,0
C000805,Ahmet Ozdemir,e835cc97cf5dce95a2d6,b33336b5035f5c2f74f1,1996-12-16,TR,Izmir,TR,TR,Konya,+905906975556,ahmet.ozdemir.126@mail.com,Teacher,Atlas Enerji Holding,2020-03-19,2020-04-27,ACTIVE,ENHANCED,INDIVIDUAL,46783,142081,0,0,0
C000806,Kerem Acar,8e39ebd724df5a93df5f,4e43125d80ba866e2b53,1973-03-05,TR,Bursa,TR,TR,Konya,+905578682403,kerem.acar.33@mail.com,Software Engineer,Mavi Insaat Holding,2021-12-26,2021-12-27,ACTIVE,STANDARD,INDIVIDUAL,105707,633786,0,0,0
C000807,Asli Polat,6b7b2cf19ebda74a9562,560ada872399b735206f,1976-01-15,TR,Antalya,TR,TR,Bursa,+905083685225,asli.polat.159@mail.com,Accountant,Global Lojistik Ltd,2020-07-25,2020-09-15,ACTIVE,ENHANCED,INDIVIDUAL,71970,311553,0,0,0
C000808,Veli Yildiz,44ed050c16780d1e77f2,3509343dc6a5af111aaf,1999-11-20,TR,Ankara,TR,TR,Adana,+905464323350,veli.yildiz.545@mail.com,Nurse,Delta Yazilim Holding,2023-07-20,2023-07-31,ACTIVE,STANDARD,INDIVIDUAL,47019,293102,0,0,0
C000809,Buse Yilmaz,410f309c80b0d9e2c6fd,263e65599fb2a6a209e5,1986-05-19,TR,Istanbul,TR,TR,Kayseri,+905538077636,buse.yilmaz.434@mail.com,Nurse,Delta Teknoloji Grup,2021-02-12,2021-02-12,ACTIVE,STANDARD,INDIVIDUAL,53790,266356,0,0,0
C000810,Derya Aslan,28a790ff89a16e5d0bb6,ddfda832725f23dae903,2000-06-28,TR,Antalya,TR,TR,Izmir,+905064069405,derya.aslan.189@mail.com,Retired,Delta Danismanlik Ltd,2018-02-08,2018-04-01,ACTIVE,ENHANCED,INDIVIDUAL,15244,29910,0,0,0
C000811,Zeynep Aydin,9cfdca0486911f8328f0,3f2d3d331352d944775a,1985-06-15,TR,Konya,TR,TR,Antalya,+905679970037,zeynep.aydin.317@mail.com,Teacher,Anadolu Teknoloji AS,2019-06-28,2019-07-26,ACTIVE,STANDARD,INDIVIDUAL,39939,244304,0,0,0
C000812,Ayse Bulut,10213887e0df078f90b4,552594880dedb29e9e60,1960-10-17,TR,Antalya,TR,TR,Gaziantep,+905069798756,ayse.bulut.543@mail.com,Small Business Owner,Nova Ticaret Holding,2021-10-01,2021-11-14,ACTIVE,ENHANCED,INDIVIDUAL,88756,60000,0,0,0
C000813,Asli Bulut,41225ddb0ef3fb1f654b,1490b104317bec90735c,1982-03-02,TR,Gaziantep,TR,TR,Kayseri,+905404614747,asli.bulut.930@mail.com,Doctor,Zen Teknoloji Holding,2018-09-18,2018-09-23,ACTIVE,STANDARD,INDIVIDUAL,219480,1395883,0,0,0
C000814,Fatma Aksoy,fc70591826f40f22dba3,572c711bc4747b64c44a,1987-02-11,TR,Trabzon,TR,TR,Konya,+905153957135,fatma.aksoy.985@mail.com,Accountant,Zen Saglik Grup,2018-02-08,2018-03-02,ACTIVE,BASIC,INDIVIDUAL,57377,230278,0,0,0
C000815,Ceren Yildiz,0b392132f07cc6012a15,5cdf9c2444d1b2d99362,1978-09-11,TR,Gaziantep,TR,TR,Konya,+905652774162,ceren.yildiz.74@mail.com,Retired,Mavi Danismanlik AS,2020-02-03,2020-03-18,ACTIVE,STANDARD,INDIVIDUAL,21219,141791,0,0,0
C000816,Liam Brown,5e92096cddc0517d9569,325d864eb49905c7488f,2000-02-24,SA,Riyadh,NL,NL,Amsterdam,+505367669441,liam.brown.532@mail.com,Teacher,Mavi Saglik Ltd,2018-10-03,2018-10-21,ACTIVE,BASIC,INDIVIDUAL,41795,45732,0,0,0
C000817,Ceren Yildiz,8454203a980c00709c59,e92d6ac98f8b11ac6977,1986-09-22,TR,Adana,TR,TR,Gaziantep,+905445883041,ceren.yildiz.845@mail.com,Doctor,Mavi Ticaret Grup,2023-06-24,2023-07-24,ACTIVE,STANDARD,INDIVIDUAL,107265,65769,0,0,0
C000818,Buse Yilmaz,1858e78657a6748cf0bf,5ad319b1d9def3967418,2002-08-23,TR,Konya,TR,TR,Ankara,+905527951043,buse.yilmaz.862@mail.com,Software Engineer,Atlas Danismanlik AS,2022-01-10,2022-01-29,ACTIVE,STANDARD,INDIVIDUAL,121859,61662,0,0,0
C000819,Kerem Demir,df4c407ca66cf2d16ec2,7cbe6560f82e6594aeb8,1997-06-10,TR,Kayseri,TR,TR,Antalya,+905066549668,kerem.demir.732@mail.com,Retired,Liman Teknoloji Holding,2024-05-15,2024-05-30,ACTIVE,BASIC,INDIVIDUAL,42400,280108,0,0,0
C000820,Mert Kaya,3cbc3f451dc76d3e18b6,fd710a10f2d61ee88dcd,1971-02-09,TR,Kayseri,TR,TR,Adana,+905834481079,mert.kaya.431@mail.com,Small Business Owner,Anadolu Yazilim Ltd,2021-07-24,2021-08-02,ACTIVE,STANDARD,INDIVIDUAL,102107,102702,0,0,0
C000821,Ahmet Eren,533bac9e3feeb02deb7d,24ada329a01b91405138,1998-04-05,TR,Istanbul,TR,TR,Izmir,+905416116191,ahmet.eren.257@mail.com,Sales Specialist,Nova Teknoloji Ltd,2019-01-17,2019-03-16,ACTIVE,BASIC,INDIVIDUAL,73642,467292,0,0,0
C000822,Asli Aslan,188cc3c0658fea454965,df338d469c6f7e65c8c6,2002-06-19,TR,Konya,TR,TR,Gaziantep,+905394217477,asli.aslan.625@mail.com,Nurse,Atlas Danismanlik Ltd,2018-06-27,2018-08-11,ACTIVE,STANDARD,INDIVIDUAL,58539,202159,0,0,0
C000823,Nadia Brown,430817c0d4c81296188c,a5504494b39f3fc2a16e,1964-07-03,DE,Berlin,AE,TR,Ankara,+905316561356,nadia.brown.835@mail.com,Sales Specialist,Mavi Insaat Ltd,2021-09-13,2021-10-01,ACTIVE,STANDARD,INDIVIDUAL,42140,33946,0,0,0
C000824,Mert Acar,8759169b15902ff099ce,bc35033ee028390469c1,1968-09-05,TR,Antalya,TR,TR,Antalya,+905162169697,mert.acar.888@mail.com,Sales Specialist,Delta Saglik Ltd,2018-05-09,2018-06-12,ACTIVE,STANDARD,INDIVIDUAL,35633,211897,0,0,0
C000825,Veli Aydin,21bbfb4fe4d87554ae29,ef57b6f000414fa935df,2004-11-26,TR,Konya,TR,TR,Antalya,+905304076454,veli.aydin.445@mail.com,Nurse,Zen Saglik Holding,2023-11-16,2024-01-07,ACTIVE,STANDARD,INDIVIDUAL,68680,130962,0,0,0
C000826,Deniz Aksoy,036ceacc3fd27dcad341,8ea38e83be166ea767c1,2005-09-02,TR,Bursa,TR,TR,Gaziantep,+905125435005,deniz.aksoy.990@mail.com,Sales Specialist,Delta Insaat AS,2019-10-07,2019-11-29,REVIEW,BASIC,INDIVIDUAL,68006,404780,0,0,0
C000827,Ayse Ozdemir,4588db80336070386c53,1852e36be205e21c7a34,1968-08-03,TR,Konya,TR,TR,Antalya,+905203055136,ayse.ozdemir.785@mail.com,Teacher,Global Insaat Ltd,2021-03-05,2021-03-28,ACTIVE,ENHANCED,INDIVIDUAL,53047,223733,0,0,0
